"brand","model","cores","base_clock","boost_clock","tdp","integrated_graphics","multithreading","price"
"Intel","Pentium G4400T",2,"{\"cycles\":2900000000}",null,35,"Intel HD Graphics 510",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G4500",2,"{\"cycles\":3500000000}",null,51,"Intel HD Graphics 530",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G4500T",2,"{\"cycles\":3000000000}",null,35,"Intel HD Graphics 530",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G4520",2,"{\"cycles\":3600000000}",null,51,"Intel HD Graphics 530",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G4520",2,"{\"cycles\":3600000000}",null,51,"Intel HD Graphics 530",false,"[\"USD\",\"249.00\"]"
"Intel","Pentium G4560",2,"{\"cycles\":3500000000}",null,54,"Intel HD Graphics 610",true,"[\"USD\",\"69.23\"]"
"Intel","Pentium G4560",2,"{\"cycles\":3500000000}",null,54,"Intel HD Graphics 610",true,"[\"USD\",\"79.74\"]"
"Intel","Pentium G4560T",2,"{\"cycles\":2900000000}",null,35,"Intel HD Graphics 610",true,"[\"USD\",\"223.00\"]"
"Intel","Pentium G4600",2,"{\"cycles\":3600000000}",null,51,"Intel HD Graphics 630",true,"[\"USD\",\"92.64\"]"
"Intel","Pentium G4600",2,"{\"cycles\":3600000000}",null,51,"Intel HD Graphics 630",true,"[\"USD\",\"229.95\"]"
"Intel","Pentium G4600T",2,"{\"cycles\":3000000000}",null,35,"Intel HD Graphics 630",true,"[\"USD\",\"0.00\"]"
"Intel","Pentium G4620",2,"{\"cycles\":3700000000}",null,51,"Intel HD Graphics 630",true,"[\"USD\",\"197.99\"]"
"Intel","Pentium G4620",2,"{\"cycles\":3700000000}",null,51,"Intel HD Graphics 630",true,"[\"USD\",\"0.00\"]"
"Intel","Pentium G550",2,"{\"cycles\":2600000000}",null,65,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G620",2,"{\"cycles\":2600000000}",null,65,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G620T",2,"{\"cycles\":2200000000}",null,35,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G630",2,"{\"cycles\":2700000000}",null,65,"Intel HD Graphics",false,"[\"USD\",\"60.00\"]"
"Intel","Pentium G630T",2,"{\"cycles\":2300000000}",null,35,"Intel HD Graphics",false,"[\"USD\",\"75.00\"]"
"Intel","Pentium G640",2,"{\"cycles\":2800000000}",null,65,"Intel HD Graphics",false,"[\"USD\",\"30.00\"]"
"Intel","Pentium G640T",2,"{\"cycles\":2400000000}",null,35,"Intel HD Graphics",false,"[\"USD\",\"83.99\"]"
"Intel","Pentium G645",2,"{\"cycles\":2900000000}",null,65,"Intel HD Graphics 2500",false,"[\"USD\",\"93.35\"]"
"Intel","Pentium G6950",2,"{\"cycles\":2800000000}",null,73,"Intel HD Graphics",false,"[\"USD\",\"78.98\"]"
"Intel","Pentium G840",2,"{\"cycles\":2800000000}",null,65,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G850",2,"{\"cycles\":2900000000}",null,65,"Intel HD Graphics",false,"[\"USD\",\"191.97\"]"
"Intel","Pentium G860",2,"{\"cycles\":3000000000}",null,65,"Intel HD Graphics",false,"[\"USD\",\"72.98\"]"
"Intel","Pentium G870",2,"{\"cycles\":3100000000}",null,65,"Intel HD Graphics",false,"[\"USD\",\"77.00\"]"
"Intel","Pentium Gold G5400",2,"{\"cycles\":3700000000}",null,58,"Intel UHD Graphics 610",true,"[\"USD\",\"0.00\"]"
"Intel","Pentium Gold G5400",2,"{\"cycles\":3700000000}",null,58,"Intel UHD Graphics 610",true,"[\"USD\",\"73.59\"]"
"Intel","Pentium Gold G5400T",2,"{\"cycles\":3100000000}",null,35,"Intel UHD Graphics 610",true,"[\"USD\",\"0.00\"]"
"Intel","Pentium Gold G5420",2,"{\"cycles\":3800000000}",null,54,"Intel UHD Graphics 610",true,"[\"USD\",\"69.88\"]"
"Intel","Pentium Gold G5500",2,"{\"cycles\":3800000000}",null,54,"Intel UHD Graphics 630",true,"[\"USD\",\"93.11\"]"
"Intel","Pentium Gold G5500",2,"{\"cycles\":3800000000}",null,54,"Intel UHD Graphics 630",true,"[\"USD\",\"0.00\"]"
"Intel","Pentium Gold G5500T",2,"{\"cycles\":3200000000}",null,35,"Intel UHD Graphics 630",true,"[\"USD\",\"0.00\"]"
"Intel","Pentium Gold G5600",2,"{\"cycles\":3900000000}",null,54,"Intel UHD Graphics 630",true,"[\"USD\",\"0.00\"]"
"Intel","Pentium Gold G6400",2,"{\"cycles\":4000000000}",null,58,"Intel UHD Graphics 610",true,"[\"USD\",\"84.77\"]"
"Intel","Pentium Gold G6500",2,"{\"cycles\":4099999999}",null,58,"Intel UHD Graphics 630",true,"[\"USD\",\"0.00\"]"
"Intel","Pentium Gold G6600",2,"{\"cycles\":4200000000}",null,58,"Intel UHD Graphics 630",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2104G",4,"{\"cycles\":3200000000}",null,65,"Intel HD Graphics P630",false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2124",4,"{\"cycles\":3300000000}","{\"cycles\":4300000000}",71,null,false,"[\"USD\",\"211.45\"]"
"Intel","Xeon E-2124",4,"{\"cycles\":3300000000}","{\"cycles\":4300000000}",71,null,false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2124G",4,"{\"cycles\":3400000000}","{\"cycles\":4500000000}",71,"Intel HD Graphics P630",false,"[\"USD\",\"242.97\"]"
"Intel","Xeon E-2124G",4,"{\"cycles\":3400000000}","{\"cycles\":4500000000}",71,"Intel HD Graphics P630",false,"[\"USD\",\"237.49\"]"
"Intel","Xeon E-2126G",6,"{\"cycles\":3300000000}","{\"cycles\":4500000000}",80,"Intel HD Graphics P630",false,"[\"USD\",\"287.93\"]"
"Intel","Xeon E-2134",4,"{\"cycles\":3500000000}","{\"cycles\":4500000000}",71,null,true,"[\"USD\",\"266.55\"]"
"Intel","Xeon E-2134",4,"{\"cycles\":3500000000}","{\"cycles\":4500000000}",71,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2136",6,"{\"cycles\":3300000000}","{\"cycles\":4500000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2136",6,"{\"cycles\":3300000000}","{\"cycles\":4500000000}",80,null,true,"[\"USD\",\"301.33\"]"
"Intel","Xeon E-2144G",4,"{\"cycles\":3600000000}","{\"cycles\":4500000000}",71,"Intel HD Graphics P630",true,"[\"USD\",\"330.65\"]"
"Intel","Xeon E-2146G",6,"{\"cycles\":3500000000}","{\"cycles\":4500000000}",80,"Intel HD Graphics P630",true,"[\"USD\",\"330.09\"]"
"Intel","Xeon E-2146G",6,"{\"cycles\":3500000000}","{\"cycles\":4500000000}",80,"Intel HD Graphics P630",true,"[\"USD\",\"347.32\"]"
"Intel","Xeon E-2174G",4,"{\"cycles\":3800000000}","{\"cycles\":4700000000}",71,"Intel HD Graphics P630",true,"[\"USD\",\"403.37\"]"
"Intel","Xeon E-2174G",4,"{\"cycles\":3800000000}","{\"cycles\":4700000000}",71,"Intel HD Graphics P630",true,"[\"USD\",\"363.80\"]"
"Intel","Xeon E-2176G",6,"{\"cycles\":3700000000}","{\"cycles\":4700000000}",80,"Intel HD Graphics P630",true,"[\"USD\",\"412.08\"]"
"Intel","Xeon E-2176G",6,"{\"cycles\":3700000000}","{\"cycles\":4700000000}",80,"Intel HD Graphics P630",true,"[\"USD\",\"394.70\"]"
"Intel","Xeon E-2236",6,"{\"cycles\":3400000000}","{\"cycles\":4800000000}",80,null,true,"[\"USD\",\"329.63\"]"
"Intel","Xeon E-2236",6,"{\"cycles\":3400000000}","{\"cycles\":4800000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2244G",4,"{\"cycles\":3800000000}","{\"cycles\":4800000000}",71,"Intel HD Graphics P630",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2246G",6,"{\"cycles\":3600000000}","{\"cycles\":4800000000}",80,"Intel HD Graphics P630",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2274G",4,"{\"cycles\":4000000000}","{\"cycles\":4900000000}",83,"Intel HD Graphics P630",true,"[\"USD\",\"364.05\"]"
"Intel","Xeon E-2274G",4,"{\"cycles\":4000000000}","{\"cycles\":4900000000}",83,"Intel HD Graphics P630",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2276G",6,"{\"cycles\":3800000000}","{\"cycles\":4900000000}",80,"Intel HD Graphics P630",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2278G",8,"{\"cycles\":3400000000}","{\"cycles\":5000000000}",80,"Intel HD Graphics P630",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2286G",6,"{\"cycles\":4000000000}","{\"cycles\":4900000000}",95,"Intel HD Graphics P630",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E-2288G",8,"{\"cycles\":3700000000}","{\"cycles\":5000000000}",95,"Intel HD Graphics P630",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1220",4,"{\"cycles\":3100000000}",null,80,null,false,"[\"USD\",\"179.97\"]"
"Intel","Xeon E3-1220 V2",4,"{\"cycles\":3100000000}",null,69,null,false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1220 V3",4,"{\"cycles\":3100000000}","{\"cycles\":3500000000}",80,null,false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1220 V5",4,"{\"cycles\":3000000000}","{\"cycles\":3500000000}",80,null,false,"[\"USD\",\"239.00\"]"
"Intel","Xeon E3-1220 V5",4,"{\"cycles\":3000000000}","{\"cycles\":3500000000}",80,null,false,"[\"USD\",\"592.00\"]"
"Intel","Xeon E3-1220 V6",4,"{\"cycles\":3000000000}","{\"cycles\":3500000000}",72,null,false,"[\"USD\",\"227.50\"]"
"Intel","Xeon E3-1220 V6",4,"{\"cycles\":3000000000}","{\"cycles\":3500000000}",72,null,false,"[\"USD\",\"214.95\"]"
"Intel","Xeon E3-1225",4,"{\"cycles\":3100000000}",null,95,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1225 V2",4,"{\"cycles\":3200000000}",null,77,"Intel HD Graphics P4000",false,"[\"USD\",\"247.50\"]"
"Intel","Xeon E3-1225 V3",4,"{\"cycles\":3200000000}","{\"cycles\":3600000000}",84,"Intel HD Graphics P4600",false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1225 V5",4,"{\"cycles\":3300000000}","{\"cycles\":3700000000}",80,"Intel HD Graphics P530",false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1225 V5",4,"{\"cycles\":3300000000}","{\"cycles\":3700000000}",80,"Intel HD Graphics P530",false,"[\"USD\",\"249.99\"]"
"Intel","Xeon E3-1225 V6",4,"{\"cycles\":3300000000}","{\"cycles\":3700000000}",73,"Intel HD Graphics P630",false,"[\"USD\",\"232.45\"]"
"Intel","Xeon E3-1225 V6",4,"{\"cycles\":3300000000}","{\"cycles\":3700000000}",73,"Intel HD Graphics P630",false,"[\"USD\",\"489.95\"]"
"Intel","Xeon E3-1226 V3",4,"{\"cycles\":3300000000}","{\"cycles\":3700000000}",84,"Intel HD Graphics P4600",false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1230",4,"{\"cycles\":3200000000}",null,80,null,true,"[\"USD\",\"417.95\"]"
"Intel","Xeon E3-1230 V2",4,"{\"cycles\":3300000000}",null,69,null,true,"[\"USD\",\"349.95\"]"
"Intel","Xeon E3-1230 V2",4,"{\"cycles\":3300000000}",null,69,null,true,"[\"USD\",\"404.35\"]"
"Intel","Xeon E3-1230 V3",4,"{\"cycles\":3300000000}","{\"cycles\":3700000000}",80,null,true,"[\"USD\",\"517.50\"]"
"Intel","Xeon E3-1230 V3",4,"{\"cycles\":3300000000}","{\"cycles\":3700000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1230 V5",4,"{\"cycles\":3400000000}","{\"cycles\":3800000000}",80,null,true,"[\"USD\",\"499.95\"]"
"Intel","Xeon E3-1230 V6",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",72,null,true,"[\"USD\",\"284.55\"]"
"Intel","Xeon E3-1230 V6",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",72,null,true,"[\"USD\",\"269.99\"]"
"Intel","Xeon E3-1231 V3",4,"{\"cycles\":3400000000}","{\"cycles\":3800000000}",80,null,true,"[\"USD\",\"505.29\"]"
"Intel","Xeon E3-1235",4,"{\"cycles\":3200000000}",null,95,"Intel HD Graphics",true,"[\"USD\",\"234.00\"]"
"Intel","Xeon E3-1235L V5",4,"{\"cycles\":2000000000}","{\"cycles\":3000000000}",25,"Intel HD Graphics P530",false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1240",4,"{\"cycles\":3300000000}",null,80,null,true,"[\"USD\",\"572.59\"]"
"Intel","Xeon E3-1240 V2",4,"{\"cycles\":3400000000}",null,69,null,true,"[\"USD\",\"345.00\"]"
"Intel","Xeon E3-1240 V3",4,"{\"cycles\":3400000000}","{\"cycles\":3800000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1240 V5",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1240 V5",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",80,null,true,"[\"USD\",\"335.48\"]"
"Intel","Xeon E3-1240 V6",4,"{\"cycles\":3700000000}","{\"cycles\":4099999999}",72,null,true,"[\"USD\",\"498.95\"]"
"Intel","Xeon E3-1240 V6",4,"{\"cycles\":3700000000}","{\"cycles\":4099999999}",72,null,true,"[\"USD\",\"296.51\"]"
"Intel","Xeon E3-1240L V5",4,"{\"cycles\":2100000000}","{\"cycles\":3200000000}",25,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1241 V3",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1245",4,"{\"cycles\":3300000000}",null,95,"Intel HD Graphics",true,"[\"USD\",\"245.00\"]"
"Intel","Xeon E3-1245 V2",4,"{\"cycles\":3400000000}",null,77,"Intel HD Graphics P4000",true,"[\"USD\",\"367.50\"]"
"Intel","Xeon E3-1245 V3",4,"{\"cycles\":3400000000}","{\"cycles\":3800000000}",84,"Intel HD Graphics P4600",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1245 V5",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",80,"Intel HD Graphics P530",true,"[\"USD\",\"897.00\"]"
"Intel","Xeon E3-1245 V5",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",80,"Intel HD Graphics P530",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1245 V6",4,"{\"cycles\":3700000000}","{\"cycles\":4099999999}",73,"Intel HD Graphics P630",true,"[\"USD\",\"309.99\"]"
"Intel","Xeon E3-1245 V6",4,"{\"cycles\":3700000000}","{\"cycles\":4099999999}",73,"Intel HD Graphics P630",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1246 V3",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",84,"Intel HD Graphics P4600",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1260L V5",4,"{\"cycles\":2900000000}","{\"cycles\":3900000000}",45,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1265L V2",4,"{\"cycles\":2500000000}",null,45,"Intel HD Graphics 2500",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1265L V3",4,"{\"cycles\":2500000000}","{\"cycles\":3700000000}",45,"Intel HD Graphics",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1270",4,"{\"cycles\":3400000000}",null,80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1270 V2",4,"{\"cycles\":3500000000}",null,69,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1270 V3",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",80,null,true,"[\"USD\",\"585.00\"]"
"Intel","Xeon E3-1270 V3",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1270 V5",4,"{\"cycles\":3600000000}","{\"cycles\":4000000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1270 V6",4,"{\"cycles\":3800000000}","{\"cycles\":4200000000}",72,null,true,"[\"USD\",\"339.99\"]"
"Intel","Xeon E3-1270 V6",4,"{\"cycles\":3800000000}","{\"cycles\":4200000000}",72,null,true,"[\"USD\",\"453.01\"]"
"Intel","Xeon E3-1271 V3",4,"{\"cycles\":3600000000}","{\"cycles\":4000000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1275",4,"{\"cycles\":3400000000}",null,95,"Intel HD Graphics",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1275 V2",4,"{\"cycles\":3500000000}",null,77,"Intel HD Graphics P4000",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1275 V3",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",84,"Intel HD Graphics P4600",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1275 V5",4,"{\"cycles\":3600000000}","{\"cycles\":4000000000}",80,"Intel HD Graphics P530",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1275 V6",4,"{\"cycles\":3800000000}","{\"cycles\":4200000000}",73,"Intel HD Graphics P630",true,"[\"USD\",\"362.59\"]"
"Intel","Xeon E3-1275 V6",4,"{\"cycles\":3800000000}","{\"cycles\":4200000000}",73,"Intel HD Graphics P630",true,"[\"USD\",\"359.36\"]"
"Intel","Xeon E3-1276 V3",4,"{\"cycles\":3600000000}","{\"cycles\":4000000000}",84,"Intel HD Graphics P4600",true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1280",4,"{\"cycles\":3500000000}",null,95,null,true,"[\"USD\",\"616.26\"]"
"Intel","Xeon E3-1280",4,"{\"cycles\":3500000000}",null,95,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1280 V5",4,"{\"cycles\":3700000000}","{\"cycles\":4000000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E3-1280 V6",4,"{\"cycles\":3900000000}","{\"cycles\":4200000000}",72,null,true,"[\"USD\",\"444.81\"]"
"Intel","Xeon E3-1285 V6",4,"{\"cycles\":4099999999}","{\"cycles\":4500000000}",79,"Intel HD Graphics 630",true,"[\"USD\",\"516.26\"]"
"Intel","Xeon E5-1620",4,"{\"cycles\":3600000000}","{\"cycles\":3800000000}",130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-1620 V2",4,"{\"cycles\":3700000000}","{\"cycles\":3900000000}",130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-1620 V3",4,"{\"cycles\":3500000000}","{\"cycles\":3600000000}",140,null,true,"[\"USD\",\"499.95\"]"
"Intel","Xeon E5-1620 V3",4,"{\"cycles\":3500000000}","{\"cycles\":3600000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-1620 V4",4,"{\"cycles\":3500000000}","{\"cycles\":3800000000}",140,null,true,"[\"USD\",\"775.00\"]"
"Intel","Xeon E5-1620 V4",4,"{\"cycles\":3500000000}","{\"cycles\":3800000000}",140,null,true,"[\"USD\",\"469.95\"]"
"Intel","Xeon E5-1630 V3",4,"{\"cycles\":3700000000}","{\"cycles\":3800000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-1630 V4",4,"{\"cycles\":3700000000}","{\"cycles\":4000000000}",140,null,true,"[\"USD\",\"505.44\"]"
"Intel","Xeon E5-1650",6,"{\"cycles\":3200000000}","{\"cycles\":3800000000}",130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-1650 V2",6,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",130,null,true,"[\"USD\",\"634.95\"]"
"Intel","Xeon E5-1650 V3",6,"{\"cycles\":3500000000}","{\"cycles\":3800000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-1650 V4",6,"{\"cycles\":3600000000}","{\"cycles\":4000000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-1660",6,"{\"cycles\":3300000000}","{\"cycles\":3900000000}",130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-1660 V2",6,"{\"cycles\":3700000000}","{\"cycles\":4000000000}",130,null,true,"[\"USD\",\"1798.95\"]"
"Intel","Xeon E5-1660 V2",6,"{\"cycles\":3700000000}","{\"cycles\":4000000000}",130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-1660 V3",8,"{\"cycles\":3000000000}","{\"cycles\":3500000000}",140,null,true,"[\"USD\",\"404.44\"]"
"Intel","Xeon E5-1680 V3",8,"{\"cycles\":3200000000}","{\"cycles\":3800000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2420V2",6,"{\"cycles\":2200000000}","{\"cycles\":2700000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2430V2",6,"{\"cycles\":2500000000}","{\"cycles\":3000000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2440V2",8,"{\"cycles\":1900000000}","{\"cycles\":2400000000}",95,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2450V2",8,"{\"cycles\":2500000000}","{\"cycles\":3300000000}",95,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2470V2",10,"{\"cycles\":2400000000}","{\"cycles\":3200000000}",95,null,true,"[\"USD\",\"1553.50\"]"
"Intel","Xeon E5-2603",4,"{\"cycles\":1800000000}",null,80,null,false,"[\"USD\",\"79.98\"]"
"Intel","Xeon E5-2603 V2",4,"{\"cycles\":1800000000}",null,80,null,false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2603 V2",4,"{\"cycles\":1800000000}",null,80,null,false,"[\"USD\",\"253.02\"]"
"Intel","Xeon E5-2603 V3",6,"{\"cycles\":1600000000}",null,85,null,false,"[\"USD\",\"239.98\"]"
"Intel","Xeon E5-2603 V3",6,"{\"cycles\":1600000000}",null,85,null,false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2603 V4",6,"{\"cycles\":1700000000}",null,85,null,false,"[\"USD\",\"254.95\"]"
"Intel","Xeon E5-2609",4,"{\"cycles\":2400000000}",null,80,null,false,"[\"USD\",\"94.07\"]"
"Intel","Xeon E5-2609",4,"{\"cycles\":2400000000}",null,80,null,false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2609 V2",4,"{\"cycles\":2500000000}",null,80,null,false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2609 V3",6,"{\"cycles\":1900000000}",null,85,null,false,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2609 V3",6,"{\"cycles\":1900000000}",null,85,null,false,"[\"USD\",\"879.00\"]"
"Intel","Xeon E5-2609 V4",8,"{\"cycles\":1700000000}",null,85,null,false,"[\"USD\",\"892.00\"]"
"Intel","Xeon E5-2620",6,"{\"cycles\":2000000000}",null,95,null,true,"[\"USD\",\"139.94\"]"
"Intel","Xeon E5-2620",6,"{\"cycles\":2000000000}",null,95,null,true,"[\"USD\",\"391.59\"]"
"Intel","Xeon E5-2620",6,"{\"cycles\":2000000000}",null,95,null,true,"[\"USD\",\"283.73\"]"
"Intel","Xeon E5-2620 V2",6,"{\"cycles\":2100000000}","{\"cycles\":2600000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2620 V3",6,"{\"cycles\":2400000000}","{\"cycles\":3200000000}",85,null,true,"[\"USD\",\"487.95\"]"
"Intel","Xeon E5-2620 V3",6,"{\"cycles\":2400000000}","{\"cycles\":3200000000}",85,null,true,"[\"USD\",\"68.94\"]"
"Intel","Xeon E5-2620 V4",8,"{\"cycles\":2100000000}","{\"cycles\":3000000000}",85,null,true,"[\"USD\",\"409.99\"]"
"Intel","Xeon E5-2622 V3",8,"{\"cycles\":2400000000}",null,85,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2623 V3",4,"{\"cycles\":3000000000}","{\"cycles\":3500000000}",105,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2630",6,"{\"cycles\":2300000000}",null,95,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2630",6,"{\"cycles\":2300000000}",null,95,null,true,"[\"USD\",\"202.12\"]"
"Intel","Xeon E5-2630 V2",6,"{\"cycles\":2600000000}","{\"cycles\":3100000000}",80,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2630 V3",8,"{\"cycles\":2400000000}","{\"cycles\":3200000000}",85,null,true,"[\"USD\",\"675.00\"]"
"Intel","Xeon E5-2630 V3",8,"{\"cycles\":2400000000}","{\"cycles\":3200000000}",85,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2630 V4",10,"{\"cycles\":2200000000}","{\"cycles\":3100000000}",85,null,true,"[\"USD\",\"479.00\"]"
"Intel","Xeon E5-2630L V2",6,"{\"cycles\":2400000000}",null,60,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2630L V3",8,"{\"cycles\":1800000000}","{\"cycles\":2900000000}",55,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2637 V2",4,"{\"cycles\":3500000000}","{\"cycles\":3800000000}",130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2637 V3",4,"{\"cycles\":3500000000}","{\"cycles\":3700000000}",135,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2640",6,"{\"cycles\":2500000000}","{\"cycles\":3000000000}",95,null,true,"[\"USD\",\"149.94\"]"
"Intel","Xeon E5-2640 V2",8,"{\"cycles\":2000000000}","{\"cycles\":2500000000}",95,null,true,"[\"USD\",\"179.95\"]"
"Intel","Xeon E5-2640 V3",8,"{\"cycles\":2600000000}","{\"cycles\":3400000000}",90,null,true,"[\"USD\",\"1224.57\"]"
"Intel","Xeon E5-2640 V3",8,"{\"cycles\":2600000000}","{\"cycles\":3400000000}",90,null,true,"[\"USD\",\"280.88\"]"
"Intel","Xeon E5-2640 V4",10,"{\"cycles\":2400000000}","{\"cycles\":3400000000}",90,null,true,"[\"USD\",\"1004.06\"]"
"Intel","Xeon E5-2643 V2",6,"{\"cycles\":3500000000}","{\"cycles\":3800000000}",130,null,true,"[\"USD\",\"230.57\"]"
"Intel","Xeon E5-2643 V3",6,"{\"cycles\":3400000000}","{\"cycles\":3700000000}",135,null,true,"[\"USD\",\"1295.00\"]"
"Intel","Xeon E5-2643 V4",6,"{\"cycles\":3400000000}","{\"cycles\":3700000000}",135,null,true,"[\"USD\",\"1125.00\"]"
"Intel","Xeon E5-2650",8,"{\"cycles\":2000000000}","{\"cycles\":2800000000}",95,null,true,"[\"USD\",\"57.00\"]"
"Intel","Xeon E5-2650 V2",8,"{\"cycles\":2600000000}","{\"cycles\":3400000000}",95,null,true,"[\"USD\",\"150.00\"]"
"Intel","Xeon E5-2650 V3",10,"{\"cycles\":2300000000}","{\"cycles\":3000000000}",105,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2650 V4",12,"{\"cycles\":2200000000}","{\"cycles\":2900000000}",105,null,true,"[\"USD\",\"993.33\"]"
